Wage_Date,MIP_sector_id,MIP_sector_name,Real_Avg_Wage,year,month,Real_Avg_Wage_MA3
2021-12-01,2,Mining,2807516.47,2021,12,2666710.1700000004
2022-01-01,2,Mining,2804915.07,2022,1,2732348.186666667
2022-02-01,2,Mining,2538790.34,2022,2,2717073.9600000004
2022-03-01,2,Mining,2625926.72,2022,3,2656544.0433333335
2022-04-01,2,Mining,2623527.8,2022,4,2596081.62
2022-05-01,2,Mining,2592969.3,2022,5,2614141.2733333334
2022-06-01,2,Mining,2534476.73,2022,6,2583657.9433333334
2022-07-01,2,Mining,2574511.05,2022,7,2567319.026666667
2022-08-01,2,Mining,2567507.22,2022,8,2558831.6666666665
2022-09-01,2,Mining,2765673.26,2022,9,2635897.1766666668
2022-10-01,2,Mining,2655977.89,2022,10,2663052.7900000005
2022-11-01,2,Mining,2687355.03,2022,11,2703002.06
2022-12-01,2,Mining,2348688.33,2022,12,2564007.0833333335
2023-01-01,2,Mining,2207905.27,2023,1,2414649.5433333335
2023-02-01,2,Mining,2201048.8,2023,2,2252547.466666667
2023-03-01,2,Mining,2230268.05,2023,3,2213074.0400000005
2023-04-01,2,Mining,2216432.75,2023,4,2215916.533333333
2023-05-01,2,Mining,2234324.69,2023,5,2227008.4966666666
2023-06-01,2,Mining,2246095.1,2023,6,2232284.18
2023-07-01,2,Mining,2235887.73,2023,7,2238769.1733333333
2023-08-01,2,Mining,2247459.03,2023,8,2243147.2866666666
2023-09-01,2,Mining,2362237.93,2023,9,2281861.5633333335
2023-10-01,2,Mining,2217150.14,2023,10,2275615.7000000007
2023-11-01,2,Mining,2222506.67,2023,11,2267298.2466666666
2023-12-01,2,Mining,2400283.6,2023,12,2279980.136666667
2024-01-01,2,Mining,2247811.11,2024,1,2290200.4600000004
2024-02-01,2,Mining,2234677.12,2024,2,2294257.276666667
2024-03-01,2,Mining,2281246.96,2024,3,2254578.396666667
2024-04-01,2,Mining,2247136.68,2024,4,2254353.586666667
2024-05-01,2,Mining,2290574.91,2024,5,2272986.1833333336
2024-06-01,2,Mining,2265343.07,2024,6,2267684.8866666667
2024-07-01,2,Mining,2306365.2,2024,7,2287427.726666667
2024-08-01,2,Mining,2253082.8,2024,8,2274930.356666667
2024-09-01,2,Mining,2426304.67,2024,9,2328584.223333333
2024-10-01,2,Mining,2316106.31,2024,10,2331831.2600000002
2024-11-01,2,Mining,2363628.42,2024,11,2368679.8000000003
2024-12-01,2,Mining,3071729.95,2024,12,2583821.56
2025-01-01,2,Mining,3124854.63,2025,1,2853404.3333333335
2025-02-01,2,Mining,2869733.55,2025,2,3022106.0433333335
2025-03-01,2,Mining,3006822.75,2025,3,3000470.31
2008-01-01,3,Manufacturing,786750.03,2008,1,
2008-02-01,3,Manufacturing,837390.85,2008,2,
2008-03-01,3,Manufacturing,822572.35,2008,3,815571.0766666667
2008-04-01,3,Manufacturing,831703.11,2008,4,830555.4366666666
2008-05-01,3,Manufacturing,818887.17,2008,5,824387.5433333333
2008-06-01,3,Manufacturing,806584.38,2008,6,819058.2200000001
2008-07-01,3,Manufacturing,802265.67,2008,7,809245.7400000001
2008-08-01,3,Manufacturing,742257.95,2008,8,783702.6666666666
2008-09-01,3,Manufacturing,784317.02,2008,9,776280.2133333334
2008-10-01,3,Manufacturing,763835.7,2008,10,763470.2233333333
2008-11-01,3,Manufacturing,735956.3,2008,11,761369.6733333333
2008-12-01,3,Manufacturing,828427.68,2008,12,776073.2266666667
2009-01-01,3,Manufacturing,776456.24,2009,1,780280.0733333334
2009-02-01,3,Manufacturing,764458.42,2009,2,789780.7799999999
2009-03-01,3,Manufacturing,762901.19,2009,3,767938.6166666666
2009-04-01,3,Manufacturing,766200.01,2009,4,764519.8733333334
2009-05-01,3,Manufacturing,759086.08,2009,5,762729.0933333333
2009-06-01,3,Manufacturing,755499.5,2009,6,760261.8633333333
2009-07-01,3,Manufacturing,765690.43,2009,7,760092.0033333333
2009-08-01,3,Manufacturing,772890.74,2009,8,764693.5566666666
2009-09-01,3,Manufacturing,815440.9,2009,9,784674.0233333333
2009-10-01,3,Manufacturing,770675.67,2009,10,786335.77
2009-11-01,3,Manufacturing,777568.66,2009,11,787895.0766666667
2009-12-01,3,Manufacturing,868414.4,2009,12,805552.9100000001
2010-01-01,3,Manufacturing,827217.53,2010,1,824400.1966666667
2010-02-01,3,Manufacturing,805953.57,2010,2,833861.8333333334
2010-03-01,3,Manufacturing,811579.83,2010,3,814916.9766666666
2010-04-01,3,Manufacturing,815057.4,2010,4,810863.6
2010-05-01,3,Manufacturing,801168.54,2010,5,809268.59
2010-06-01,3,Manufacturing,802323.73,2010,6,806183.2233333333
2010-07-01,3,Manufacturing,806427.11,2010,7,803306.46
2010-08-01,3,Manufacturing,815301.54,2010,8,808017.46
2010-09-01,3,Manufacturing,874670.79,2010,9,832133.1466666668
2010-10-01,3,Manufacturing,824172.98,2010,10,838048.4366666666
2010-11-01,3,Manufacturing,830041.85,2010,11,842961.8733333334
2010-12-01,3,Manufacturing,1008327.13,2010,12,887513.9866666667
2011-01-01,3,Manufacturing,941754.18,2011,1,926707.7200000001
2011-02-01,3,Manufacturing,916201.5,2011,2,955427.6033333334
2011-03-01,3,Manufacturing,926020.32,2011,3,927992.0
2011-04-01,3,Manufacturing,920917.22,2011,4,921046.3466666667
2011-05-01,3,Manufacturing,907703.92,2011,5,918213.82
2011-06-01,3,Manufacturing,910881.53,2011,6,913167.5566666666
2011-07-01,3,Manufacturing,928048.81,2011,7,915544.7533333334
2011-08-01,3,Manufacturing,932268.53,2011,8,923732.9566666667
2011-09-01,3,Manufacturing,1005806.35,2011,9,955374.5633333334
2011-10-01,3,Manufacturing,929310.81,2011,10,955795.23
2011-11-01,3,Manufacturing,940726.23,2011,11,958614.4633333334
2011-12-01,3,Manufacturing,1048973.83,2011,12,973003.6233333334
2012-01-01,3,Manufacturing,904461.23,2012,1,964720.43
2012-02-01,3,Manufacturing,881267.64,2012,2,944900.9
2012-03-01,3,Manufacturing,887028.4,2012,3,890919.09
2012-04-01,3,Manufacturing,900343.01,2012,4,889546.35
2012-05-01,3,Manufacturing,883616.44,2012,5,890329.2833333332
2012-06-01,3,Manufacturing,886058.73,2012,6,890006.0599999999
2012-07-01,3,Manufacturing,1017859.75,2012,7,929178.3066666666
2012-08-01,3,Manufacturing,1016649.71,2012,8,973522.73
2012-09-01,3,Manufacturing,1091758.81,2012,9,1042089.4233333333
2012-10-01,3,Manufacturing,1009846.48,2012,10,1039418.3333333334
2012-11-01,3,Manufacturing,942986.91,2012,11,1014864.0666666668
2012-12-01,3,Manufacturing,1041929.33,2012,12,998254.2399999999
2013-01-01,3,Manufacturing,1090556.97,2013,1,1025157.7366666667
2013-02-01,3,Manufacturing,1063603.02,2013,2,1065363.1066666667
2013-03-01,3,Manufacturing,1053733.21,2013,3,1069297.7333333334
2013-04-01,3,Manufacturing,1069555.64,2013,4,1062297.29
2013-05-01,3,Manufacturing,1055942.88,2013,5,1059743.91
2013-06-01,3,Manufacturing,1051068.75,2013,6,1058855.7566666666
2013-07-01,3,Manufacturing,1063687.12,2013,7,1056899.5833333333
2013-08-01,3,Manufacturing,1070906.31,2013,8,1061887.3933333335
2013-09-01,3,Manufacturing,1057793.61,2013,9,1064129.0133333334
2013-10-01,3,Manufacturing,990929.72,2013,10,1039876.5466666665
2013-11-01,3,Manufacturing,992293.2,2013,11,1013672.1766666668
2013-12-01,3,Manufacturing,1090970.37,2013,12,1024731.0966666667
2014-01-01,3,Manufacturing,1039494.75,2014,1,1040919.4400000001
2014-02-01,3,Manufacturing,1030209.96,2014,2,1053558.36
2014-03-01,3,Manufacturing,1000800.21,2014,3,1023501.64
2014-04-01,3,Manufacturing,998594.54,2014,4,1009868.2366666667
2014-05-01,3,Manufacturing,998245.42,2014,5,999213.39
2014-06-01,3,Manufacturing,990985.35,2014,6,995941.77
2014-07-01,3,Manufacturing,991181.74,2014,7,993470.8366666666
2014-08-01,3,Manufacturing,988389.36,2014,8,990185.4833333334
2014-09-01,3,Manufacturing,1058034.94,2014,9,1012535.3466666667
2014-10-01,3,Manufacturing,979443.15,2014,10,1008622.4833333334
2014-11-01,3,Manufacturing,990301.83,2014,11,1009259.9733333333
2014-12-01,3,Manufacturing,1094554.23,2014,12,1021433.07
2015-01-01,3,Manufacturing,1043507.63,2015,1,1042787.8966666668
2015-02-01,3,Manufacturing,1034231.3,2015,2,1057431.0533333335
2015-03-01,3,Manufacturing,1010969.88,2015,3,1029569.6033333335
2015-04-01,3,Manufacturing,1010330.93,2015,4,1018510.7033333335
2015-05-01,3,Manufacturing,993222.91,2015,5,1004841.2400000001
2015-06-01,3,Manufacturing,989997.23,2015,6,997850.3566666668
2015-07-01,3,Manufacturing,1031255.04,2015,7,1004825.06
2015-08-01,3,Manufacturing,1023308.95,2015,8,1014853.7400000001
2015-09-01,3,Manufacturing,1090235.58,2015,9,1048266.5233333334
2015-10-01,3,Manufacturing,1017067.68,2015,10,1043537.4033333334
2015-11-01,3,Manufacturing,1022805.41,2015,11,1043369.556666667
2015-12-01,3,Manufacturing,1135578.78,2015,12,1058483.9566666668
2016-01-01,3,Manufacturing,1059634.45,2016,1,1072672.8800000001
2016-02-01,3,Manufacturing,1047254.92,2016,2,1080822.7166666668
2016-03-01,3,Manufacturing,1040004.69,2016,3,1048964.6866666668
2016-04-01,3,Manufacturing,1027651.84,2016,4,1038303.8166666668
2016-05-01,3,Manufacturing,1015789.5,2016,5,1027815.3433333334
2016-06-01,3,Manufacturing,1009185.01,2016,6,1017542.1166666668
2016-07-01,3,Manufacturing,1045890.94,2016,7,1023621.8166666668
2016-08-01,3,Manufacturing,1047063.37,2016,8,1034046.4400000001
2016-09-01,3,Manufacturing,1111929.71,2016,9,1068294.6733333336
2016-10-01,3,Manufacturing,1038752.59,2016,10,1065915.2233333334
2016-11-01,3,Manufacturing,1067040.45,2016,11,1072574.25
2016-12-01,3,Manufacturing,1164248.33,2016,12,1090013.79
2017-01-01,3,Manufacturing,1088938.3,2017,1,1106742.36
2017-02-01,3,Manufacturing,1068350.28,2017,2,1107178.97
2017-03-01,3,Manufacturing,1067016.41,2017,3,1074768.33
2017-04-01,3,Manufacturing,1061666.5,2017,4,1065677.7300000002
2017-05-01,3,Manufacturing,1053236.65,2017,5,1060639.8533333333
2017-06-01,3,Manufacturing,1051029.69,2017,6,1055310.9466666665
2017-07-01,3,Manufacturing,1062847.03,2017,7,1055704.4566666665
2017-08-01,3,Manufacturing,1067734.79,2017,8,1060537.17
2017-09-01,3,Manufacturing,1138587.92,2017,9,1089723.2466666668
2017-10-01,3,Manufacturing,1063749.12,2017,10,1090023.9433333334
2017-11-01,3,Manufacturing,1088889.43,2017,11,1097075.49
2017-12-01,3,Manufacturing,1178143.23,2017,12,1110260.5933333335
2018-01-01,3,Manufacturing,1127290.92,2018,1,1131441.1933333334
2018-02-01,3,Manufacturing,1103784.74,2018,2,1136406.2966666666
2018-03-01,3,Manufacturing,1100571.42,2018,3,1110549.0266666666
2018-04-01,3,Manufacturing,1098081.79,2018,4,1100812.6500000001
2018-05-01,3,Manufacturing,1084415.59,2018,5,1094356.2666666666
2018-06-01,3,Manufacturing,1080088.92,2018,6,1087528.7666666666
2018-07-01,3,Manufacturing,1082700.58,2018,7,1082401.6966666665
2018-08-01,3,Manufacturing,1114255.91,2018,8,1092348.47
2018-09-01,3,Manufacturing,1185894.91,2018,9,1127617.1333333335
2018-10-01,3,Manufacturing,1115647.82,2018,10,1138599.5466666666
2018-11-01,3,Manufacturing,1130921.46,2018,11,1144154.73
2018-12-01,3,Manufacturing,1342794.42,2018,12,1196454.5666666667
2019-01-01,3,Manufacturing,1289286.31,2019,1,1254334.0633333332
2019-02-01,3,Manufacturing,1240813.9,2019,2,1290964.8766666667
2019-03-01,3,Manufacturing,1230230.8,2019,3,1253443.67
2019-04-01,3,Manufacturing,1228624.54,2019,4,1233223.08
2019-05-01,3,Manufacturing,1213934.62,2019,5,1224263.32
2019-06-01,3,Manufacturing,1116976.72,2019,6,1186511.9600000002
2019-07-01,3,Manufacturing,1218113.48,2019,7,1183008.2733333332
2019-08-01,3,Manufacturing,1217902.13,2019,8,1184330.7766666666
2019-09-01,3,Manufacturing,1308270.21,2019,9,1248095.2733333332
2019-10-01,3,Manufacturing,1220584.77,2019,10,1248919.0366666666
2019-11-01,3,Manufacturing,1236651.97,2019,11,1255168.9833333334
2019-12-01,3,Manufacturing,1354842.03,2019,12,1270692.9233333333
2020-01-01,3,Manufacturing,1322507.38,2020,1,1304667.1266666667
2020-02-01,3,Manufacturing,1271256.2,2020,2,1316201.87
2020-03-01,3,Manufacturing,1281073.27,2020,3,1291612.2833333332
2020-04-01,3,Manufacturing,1298345.99,2020,4,1283558.4866666666
2020-05-01,3,Manufacturing,1273031.19,2020,5,1284150.15
2020-06-01,3,Manufacturing,1270185.74,2020,6,1280520.9733333334
2020-07-01,3,Manufacturing,1275694.0,2020,7,1272970.3099999998
2020-08-01,3,Manufacturing,1284645.89,2020,8,1276841.8766666667
2020-09-01,3,Manufacturing,1357838.31,2020,9,1306059.4
2020-10-01,3,Manufacturing,1259181.91,2020,10,1300555.37
2020-11-01,3,Manufacturing,1272952.09,2020,11,1296657.4366666668
2020-12-01,3,Manufacturing,1385615.78,2020,12,1305916.5933333335
2021-01-01,3,Manufacturing,1314578.39,2021,1,1324382.0866666667
2021-02-01,3,Manufacturing,1272520.91,2021,2,1324238.36
2021-03-01,3,Manufacturing,1276955.39,2021,3,1288018.2299999997
2021-04-01,3,Manufacturing,1268104.28,2021,4,1272526.86
2021-05-01,3,Manufacturing,1253322.75,2021,5,1266127.4733333334
2021-06-01,3,Manufacturing,1274088.61,2021,6,1265171.8800000001
2021-07-01,3,Manufacturing,1286098.51,2021,7,1271169.9566666668
2021-08-01,3,Manufacturing,1267343.64,2021,8,1275843.5866666667
2021-09-01,3,Manufacturing,1338410.56,2021,9,1297284.2366666666
2021-10-01,3,Manufacturing,1249975.4,2021,10,1285243.2
2021-11-01,3,Manufacturing,1280575.43,2021,11,1289653.7966666666
2021-12-01,3,Manufacturing,1392128.34,2021,12,1307559.7233333334
2022-01-01,3,Manufacturing,1320170.73,2022,1,1330958.1666666667
2022-02-01,3,Manufacturing,1282016.31,2022,2,1331438.4600000002
2022-03-01,3,Manufacturing,1282550.45,2022,3,1294912.4966666668
2022-04-01,3,Manufacturing,1259635.61,2022,4,1274734.1233333333
2022-05-01,3,Manufacturing,1263293.29,2022,5,1268493.1166666667
2022-06-01,3,Manufacturing,1258998.04,2022,6,1260642.3133333335
2022-07-01,3,Manufacturing,1274727.57,2022,7,1265672.9666666668
2022-08-01,3,Manufacturing,1268021.43,2022,8,1267249.0133333334
2022-09-01,3,Manufacturing,1335098.95,2022,9,1292615.9833333334
2022-10-01,3,Manufacturing,1265484.64,2022,10,1289535.0066666666
2022-11-01,3,Manufacturing,1273399.51,2022,11,1291327.7
2022-12-01,3,Manufacturing,1288754.09,2022,12,1275879.4133333333
2023-01-01,3,Manufacturing,1223448.49,2023,1,1261867.3633333333
2023-02-01,3,Manufacturing,1196618.7,2023,2,1236273.76
2023-03-01,3,Manufacturing,1188627.62,2023,3,1202898.27
2023-04-01,3,Manufacturing,1194675.14,2023,4,1193307.1533333333
2023-05-01,3,Manufacturing,1232469.79,2023,5,1205257.5166666666
2023-06-01,3,Manufacturing,1235785.11,2023,6,1220976.68
2023-07-01,3,Manufacturing,1240658.4,2023,7,1236304.4333333333
2023-08-01,3,Manufacturing,1239911.34,2023,8,1238784.95
2023-09-01,3,Manufacturing,1302656.1,2023,9,1261075.28
2023-10-01,3,Manufacturing,1227308.75,2023,10,1256625.3966666667
2023-11-01,3,Manufacturing,1234282.39,2023,11,1254749.08
2023-12-01,3,Manufacturing,1357260.37,2023,12,1272950.5033333332
2024-01-01,3,Manufacturing,1292584.33,2024,1,1294709.03
2024-02-01,3,Manufacturing,1247964.51,2024,2,1299269.7366666666
2024-03-01,3,Manufacturing,1249521.02,2024,3,1263356.62
2024-04-01,3,Manufacturing,1250678.74,2024,4,1249388.09
2024-05-01,3,Manufacturing,1238710.83,2024,5,1246303.53
2024-06-01,3,Manufacturing,1248580.44,2024,6,1245990.0033333334
2024-07-01,3,Manufacturing,1292130.21,2024,7,1259807.16
2024-08-01,3,Manufacturing,1283947.33,2024,8,1274885.9933333334
2024-09-01,3,Manufacturing,1366292.36,2024,9,1314123.3
2024-10-01,3,Manufacturing,1277937.24,2024,10,1309392.31
2024-11-01,3,Manufacturing,1291392.64,2024,11,1311874.08
2024-12-01,3,Manufacturing,1537930.5,2024,12,1369086.7933333332
2025-01-01,3,Manufacturing,1470440.91,2025,1,1433254.6833333333
2025-02-01,3,Manufacturing,1420813.38,2025,2,1476394.93
2025-03-01,3,Manufacturing,1421747.42,2025,3,1437667.2366666666
2008-01-01,4,"Electricity, gas, water and waste management",958683.47,2008,1,
2008-02-01,4,"Electricity, gas, water and waste management",1124345.33,2008,2,
2008-03-01,4,"Electricity, gas, water and waste management",1133751.86,2008,3,1072260.22
2008-04-01,4,"Electricity, gas, water and waste management",1091290.34,2008,4,1116462.51
2008-05-01,4,"Electricity, gas, water and waste management",1074653.91,2008,5,1099898.7033333334
2008-06-01,4,"Electricity, gas, water and waste management",1064893.8,2008,6,1076946.0166666666
2008-07-01,4,"Electricity, gas, water and waste management",1051732.33,2008,7,1063760.0133333334
2008-08-01,4,"Electricity, gas, water and waste management",923735.09,2008,8,1013453.7400000001
2008-09-01,4,"Electricity, gas, water and waste management",951958.43,2008,9,975808.6166666667
2008-10-01,4,"Electricity, gas, water and waste management",982902.14,2008,10,952865.2200000001
2008-11-01,4,"Electricity, gas, water and waste management",912138.48,2008,11,948999.6833333335
2008-12-01,4,"Electricity, gas, water and waste management",1024622.48,2008,12,973221.0333333333
2009-01-01,4,"Electricity, gas, water and waste management",973859.61,2009,1,970206.8566666666
2009-02-01,4,"Electricity, gas, water and waste management",980293.02,2009,2,992925.0366666666
2009-03-01,4,"Electricity, gas, water and waste management",942114.84,2009,3,965422.4899999999
2009-04-01,4,"Electricity, gas, water and waste management",968775.33,2009,4,963727.73
2009-05-01,4,"Electricity, gas, water and waste management",982583.71,2009,5,964491.2933333333
2009-06-01,4,"Electricity, gas, water and waste management",973279.5,2009,6,974879.5133333333
2009-07-01,4,"Electricity, gas, water and waste management",976969.04,2009,7,977610.75
2009-08-01,4,"Electricity, gas, water and waste management",978817.31,2009,8,976355.2833333333
2009-09-01,4,"Electricity, gas, water and waste management",1019598.57,2009,9,991794.9733333333
2009-10-01,4,"Electricity, gas, water and waste management",979570.58,2009,10,992662.1533333333
2009-11-01,4,"Electricity, gas, water and waste management",991737.77,2009,11,996968.9733333333
2009-12-01,4,"Electricity, gas, water and waste management",1094895.23,2009,12,1022067.86
2010-01-01,4,"Electricity, gas, water and waste management",1051386.19,2010,1,1046006.3966666666
2010-02-01,4,"Electricity, gas, water and waste management",1038022.52,2010,2,1061434.6466666667
2010-03-01,4,"Electricity, gas, water and waste management",1029949.52,2010,3,1039786.0766666667
2010-04-01,4,"Electricity, gas, water and waste management",1063738.46,2010,4,1043903.5
2010-05-01,4,"Electricity, gas, water and waste management",1038601.46,2010,5,1044096.48
2010-06-01,4,"Electricity, gas, water and waste management",1031150.94,2010,6,1044496.9533333333
2010-07-01,4,"Electricity, gas, water and waste management",1034027.81,2010,7,1034593.4033333333
2010-08-01,4,"Electricity, gas, water and waste management",1049513.71,2010,8,1038230.82
2010-09-01,4,"Electricity, gas, water and waste management",1102197.1,2010,9,1061912.8733333333
2010-10-01,4,"Electricity, gas, water and waste management",1046916.3,2010,10,1066209.0366666669
2010-11-01,4,"Electricity, gas, water and waste management",1068012.0,2010,11,1072375.1333333335
2010-12-01,4,"Electricity, gas, water and waste management",1371695.21,2010,12,1162207.8366666667
2011-01-01,4,"Electricity, gas, water and waste management",1318715.69,2011,1,1252807.6333333335
2011-02-01,4,"Electricity, gas, water and waste management",1301405.35,2011,2,1330605.4166666667
2011-03-01,4,"Electricity, gas, water and waste management",1290062.87,2011,3,1303394.6366666667
2011-04-01,4,"Electricity, gas, water and waste management",1246193.14,2011,4,1279220.4533333334
2011-05-01,4,"Electricity, gas, water and waste management",1241719.64,2011,5,1259325.2166666666
