Wage_Date;State_From;From_Label;To_Not_Present;To_Agriculture, forestry and fishing;To_Mining;To_Manufacturing;To_Electricity, gas, water and waste management;To_Construction;To_Wholesale and retail trade;;;;;;
01-04-07;1;Agriculture, forestry and fishing;0.1886;0.7787;0.0002;0.0065;0.0001;0.0065;0.0067;0.002;0.0007;0.0002;0.0047;0.0048;0.0002
01-04-07;2;Mining;0.0372;0.0005;0.9482;0.0014;0.0002;0.0045;0.0014;0.0013;0.0;0.0002;0.0034;0.0018;0.0
01-04-07;3;Manufacturing;0.0662;0.0031;0.0012;0.9103;0.0001;0.0049;0.005;0.0016;0.0007;0.0002;0.0045;0.0023;0.0001
01-04-07;4;Electricity, gas, water and waste management;0.0526;0.0009;0.0003;0.0065;0.9206;0.0077;0.0015;0.0012;0.0006;0.0;0.0042;0.0039;0.0
01-04-07;5;Construction;0.1063;0.0026;0.0005;0.0054;0.0003;0.8669;0.0034;0.0018;0.0008;0.0006;0.0072;0.004;0.0003
01-04-07;6;Wholesale and retail trade;;;;;;;;;;;;;
01-04-07;7;Transport, communications and information services;0.0642;0.0016;0.0003;0.0019;0.0;0.0028;0.0033;0.9173;0.001;0.0003;0.0043;0.0027;0.0001
01-04-07;8;Financial intermediation;0.0468;0.0013;0.0003;0.0018;0.0001;0.0022;0.004;0.0014;0.9337;0.0006;0.0056;0.0019;0.0002
01-04-07;9;Real estate and housing services;0.0598;0.0028;0.0002;0.0034;0.0;0.0043;0.0053;0.0011;0.0023;0.9099;0.0062;0.0045;0.0002
01-04-07;10;Business services;0.0883;0.0029;0.0006;0.0054;0.0003;0.0074;0.0077;0.0035;0.0024;0.0005;0.8745;0.0063;0.0003
01-04-07;11;Personal services;0.0703;0.0022;0.0004;0.0027;0.0001;0.0043;0.004;0.002;0.001;0.0003;0.0059;0.9066;0.0003
01-04-07;12;Public administration;0.0987;0.0027;0.0;0.0011;0.0005;0.0119;0.0018;0.0011;0.0005;0.0002;0.0043;0.0092;0.8681
01-05-07;0;Not_Present;0.0;0.1173;0.0079;0.0881;0.0035;0.1934;0.1885;0.0699;0.0211;0.0073;0.1604;0.1316;0.011
01-05-07;1;Agriculture, forestry and fishing;0.1843;0.7872;0.0001;0.0039;0.0001;0.0071;0.0058;0.0018;0.0004;0.0003;0.0049;0.0038;0.0003
01-05-07;2;Mining;0.0386;0.0011;0.9295;0.0025;0.0;0.0044;0.002;0.0023;0.0002;0.0;0.0187;0.0008;0.0
01-05-07;3;Manufacturing;0.071;0.003;0.0003;0.9043;0.0001;0.0051;0.0052;0.0016;0.0006;0.0001;0.0063;0.0023;0.0001
01-05-07;4;Electricity, gas, water and waste management;0.0413;0.0006;0.0;0.0009;0.9443;0.0054;0.0018;0.0003;0.0;0.0;0.0039;0.0009;0.0006
01-05-07;5;Construction;0.096;0.0021;0.0004;0.0036;0.0003;0.8814;0.0031;0.0016;0.0003;0.0003;0.0066;0.004;0.0002
01-05-07;6;Wholesale and retail trade;;;;;;;;;;;;;
01-05-07;7;Transport, communications and information services;0.0508;0.0013;0.0002;0.0016;0.0002;0.0028;0.0033;0.9323;0.0007;0.0003;0.0041;0.0024;0.0
01-05-07;8;Financial intermediation;0.0365;0.0053;0.0003;0.0017;0.0002;0.0022;0.0078;0.0016;0.9307;0.0004;0.0063;0.007;0.0
01-05-07;9;Real estate and housing services;0.0583;0.0015;0.0002;0.0019;0.0002;0.0031;0.0044;0.0015;0.0042;0.9134;0.0037;0.0075;0.0002
01-05-07;10;Business services;0.0837;0.0021;0.0004;0.004;0.0003;0.0068;0.0072;0.0033;0.0016;0.0003;0.883;0.007;0.0003
01-05-07;11;Personal services;0.0672;0.0018;0.0002;0.0018;0.0001;0.0046;0.0034;0.0016;0.0011;0.0002;0.0064;0.9113;0.0003
01-05-07;12;Public administration;0.0621;0.0006;0.0002;0.0011;0.0002;0.0031;0.0009;0.0002;0.0;0.0;0.0033;0.0046;0.9237
01-06-07;0;Not_Present;0.0;0.1382;0.0066;0.0892;0.0045;0.1923;0.181;0.0702;0.0179;0.0074;0.1577;0.1236;0.0115
01-06-07;1;Agriculture, forestry and fishing;0.1299;0.8438;0.0002;0.0053;0.0001;0.0055;0.0045;0.0018;0.0004;0.0003;0.0038;0.0042;0.0002
01-06-07;2;Mining;0.0302;0.0008;0.9548;0.0011;0.0;0.0052;0.0014;0.0008;0.0;0.0002;0.0044;0.0013;0.0
01-06-07;3;Manufacturing;0.0597;0.004;0.0002;0.92;0.0001;0.0042;0.0045;0.0009;0.0004;0.0002;0.0034;0.0022;0.0002
01-06-07;4;Electricity, gas, water and waste management;0.0371;0.0006;0.0;0.0012;0.9454;0.0062;0.0027;0.0012;0.0003;0.0;0.0036;0.0015;0.0003
01-06-07;5;Construction;0.0959;0.0028;0.0006;0.0035;0.0003;0.8811;0.0028;0.0016;0.0006;0.0004;0.0064;0.004;0.0003
01-06-07;6;Wholesale and retail trade;;;;;;;;;;;;;
01-06-07;7;Transport, communications and information services;0.0506;0.0015;0.0003;0.0019;0.0002;0.0025;0.003;0.9331;0.0006;0.0002;0.0038;0.0022;0.0001
01-06-07;8;Financial intermediation;0.0346;0.0012;0.0;0.0011;0.0002;0.0019;0.0053;0.0011;0.9462;0.0002;0.0052;0.0028;0.0002
01-06-07;9;Real estate and housing services;0.0502;0.0008;0.0;0.0021;0.0;0.0071;0.0042;0.0015;0.0021;0.9264;0.0029;0.0027;0.0
01-06-07;10;Business services;0.0714;0.0018;0.0004;0.004;0.0003;0.0067;0.0065;0.0024;0.0017;0.0003;0.8991;0.0052;0.0003
01-06-07;11;Personal services;0.0536;0.0018;0.0001;0.0017;0.0001;0.0039;0.0032;0.0014;0.0006;0.0003;0.0052;0.9275;0.0006
01-06-07;12;Public administration;0.0598;0.0011;0.0;0.0009;0.0002;0.0044;0.0005;0.0042;0.0004;0.0002;0.0027;0.0057;0.92
01-07-07;0;Not_Present;0.0;0.1328;0.0069;0.0891;0.0047;0.1995;0.1816;0.0676;0.0201;0.0065;0.1589;0.122;0.0103
01-07-07;1;Agriculture, forestry and fishing;0.0868;0.8913;0.0001;0.0026;0.0002;0.0052;0.0029;0.0017;0.0003;0.0002;0.0033;0.0051;0.0002
01-07-07;2;Mining;0.0286;0.0005;0.9579;0.0015;0.0002;0.0032;0.0019;0.0008;0.0002;0.0;0.0039;0.0015;0.0
01-07-07;3;Manufacturing;0.052;0.0024;0.0003;0.9309;0.0001;0.0044;0.0032;0.0011;0.0002;0.0001;0.0035;0.0017;0.0001
01-07-07;4;Electricity, gas, water and waste management;0.0308;0.0017;0.0003;0.0029;0.946;0.0078;0.0009;0.0038;0.0003;0.0;0.0029;0.0023;0.0003
01-07-07;5;Construction;0.0923;0.0026;0.0006;0.0031;0.0002;0.8851;0.0036;0.0016;0.0004;0.0004;0.0062;0.0037;0.0002
01-07-07;6;Wholesale and retail trade;;;;;;;;;;;;;
01-07-07;7;Transport, communications and information services;0.048;0.0013;0.0005;0.0022;0.0002;0.0024;0.0029;0.9365;0.0005;0.0003;0.0035;0.0015;0.0
01-07-07;8;Financial intermediation;0.0301;0.0008;0.0001;0.0009;0.0;0.0021;0.0029;0.0012;0.9548;0.0005;0.005;0.0015;0.0001
01-07-07;9;Real estate and housing services;0.0435;0.0012;0.0002;0.0019;0.0002;0.0054;0.005;0.0008;0.0027;0.9267;0.005;0.0075;0.0
01-07-07;10;Business services;0.0687;0.0019;0.0005;0.0043;0.0005;0.007;0.0061;0.0026;0.0015;0.0002;0.9006;0.0059;0.0002
01-07-07;11;Personal services;0.0523;0.0022;0.0002;0.0015;0.0001;0.0043;0.0033;0.0016;0.0006;0.0002;0.0053;0.9282;0.0003
01-07-07;12;Public administration;0.048;0.0023;0.0005;0.0007;0.0004;0.0032;0.0016;0.0005;0.0002;0.0002;0.0021;0.0077;0.9325
01-08-07;0;Not_Present;0.0;0.0988;0.0073;0.0905;0.0048;0.2141;0.1817;0.0671;0.0194;0.0068;0.1636;0.1369;0.009
01-08-07;1;Agriculture, forestry and fishing;0.0868;0.8914;0.0002;0.0036;0.0001;0.0056;0.0029;0.0015;0.0003;0.0002;0.0039;0.0035;0.0002
01-08-07;2;Mining;0.0323;0.0006;0.9553;0.0011;0.0002;0.0041;0.0011;0.002;0.0005;0.0;0.0024;0.0005;0.0002
01-08-07;3;Manufacturing;0.0487;0.0015;0.0002;0.9305;0.0001;0.0052;0.0066;0.0011;0.0005;0.0001;0.0036;0.0018;0.0001
01-08-07;4;Electricity, gas, water and waste management;0.0258;0.0017;0.0009;0.0017;0.9609;0.0017;0.0011;0.0003;0.0006;0.0;0.0043;0.0006;0.0006
01-08-07;5;Construction;0.0857;0.0028;0.0004;0.0032;0.0002;0.8922;0.0027;0.0015;0.0005;0.0004;0.0063;0.004;0.0002
01-08-07;6;Wholesale and retail trade;;;;;;;;;;;;;
01-08-07;7;Transport, communications and information services;0.0464;0.0012;0.0004;0.0022;0.0002;0.0028;0.0027;0.9362;0.0011;0.0002;0.0041;0.0023;0.0002
01-08-07;8;Financial intermediation;0.0284;0.0002;0.0001;0.001;0.0002;0.0012;0.0022;0.0014;0.9589;0.0004;0.0039;0.0019;0.0002
01-08-07;9;Real estate and housing services;0.0442;0.0008;0.0002;0.0015;0.0002;0.005;0.0033;0.0015;0.0008;0.9319;0.0077;0.0029;0.0
01-08-07;10;Business services;0.0632;0.0018;0.0005;0.0036;0.0002;0.0067;0.0059;0.0029;0.0021;0.0003;0.9063;0.0058;0.0005
01-08-07;11;Personal services;0.052;0.0017;0.0001;0.0016;0.0002;0.0038;0.003;0.0019;0.0009;0.0003;0.0053;0.929;0.0002
01-08-07;12;Public administration;0.0511;0.0005;0.0;0.0005;0.0;0.0028;0.0021;0.0002;0.0;0.0;0.003;0.0046;0.9352
01-09-07;0;Not_Present;0.0;0.1173;0.0075;0.0872;0.0036;0.187;0.1918;0.0722;0.0229;0.0079;0.1633;0.1262;0.0134
01-09-07;1;Agriculture, forestry and fishing;0.1211;0.859;0.0001;0.0024;0.0002;0.0036;0.0043;0.0012;0.0012;0.0001;0.0034;0.0032;0.0003
01-09-07;2;Mining;0.0286;0.0004;0.9585;0.0009;0.0;0.0022;0.0009;0.0016;0.0019;0.0;0.0036;0.001;0.0003
01-09-07;3;Manufacturing;0.0576;0.0022;0.0003;0.9233;0.0001;0.0039;0.0043;0.0012;0.0017;0.0001;0.0029;0.0023;0.0002
01-09-07;4;Electricity, gas, water and waste management;0.0395;0.0003;0.0003;0.0008;0.9459;0.0044;0.003;0.0008;0.0014;0.0003;0.0019;0.0011;0.0003
01-09-07;5;Construction;0.0971;0.0017;0.0005;0.0027;0.0003;0.8829;0.0023;0.0012;0.0015;0.0003;0.0057;0.0033;0.0006
01-09-07;6;Wholesale and retail trade;;;;;;;;;;;;;
01-09-07;7;Transport, communications and information services;0.0473;0.0015;0.0003;0.0012;0.0001;0.0018;0.0022;0.9363;0.0019;0.0002;0.004;0.0029;0.0003
01-09-07;8;Financial intermediation;0.0302;0.0008;0.0002;0.0018;0.0;0.0021;0.0034;0.0012;0.9521;0.0001;0.0048;0.0029;0.0003
01-09-07;9;Real estate and housing services;0.0453;0.0014;0.0;0.001;0.0;0.0039;0.0031;0.0016;0.0039;0.9296;0.0056;0.0041;0.0004
01-09-07;10;Business services;0.0672;0.0022;0.0005;0.0026;0.0003;0.006;0.0053;0.0023;0.0029;0.0003;0.905;0.005;0.0005
01-09-07;11;Personal services;0.0562;0.0023;0.0001;0.0022;0.0001;0.0034;0.003;0.0015;0.0022;0.0002;0.0045;0.9238;0.0005
01-09-07;12;Public administration;0.0525;0.0014;0.0002;0.0017;0.0;0.0028;0.0016;0.0021;0.0017;0.0;0.003;0.003;0.9301
01-10-07;0;Not_Present;0.0;0.2053;0.0062;0.0903;0.0032;0.1971;0.1629;0.0563;0.0188;0.0056;0.1363;0.1067;0.0112
01-10-07;1;Agriculture, forestry and fishing;0.0699;0.905;0.0001;0.0036;0.0001;0.0058;0.0043;0.0016;0.0019;0.0;0.0038;0.0034;0.0005
01-10-07;2;Mining;0.0275;0.0006;0.9544;0.0018;0.0001;0.0041;0.0019;0.0023;0.0025;0.0;0.0028;0.0018;0.0003
01-10-07;3;Manufacturing;0.0452;0.0032;0.0005;0.9318;0.0001;0.0056;0.0035;0.0011;0.0025;0.0001;0.0033;0.0027;0.0004
01-10-07;4;Electricity, gas, water and waste management;0.0386;0.0041;0.0;0.0008;0.9397;0.0047;0.0019;0.0008;0.0019;0.0;0.0036;0.0036;0.0003
01-10-07;5;Construction;0.0814;0.004;0.0005;0.004;0.0003;0.8907;0.0029;0.0014;0.0024;0.0004;0.007;0.0043;0.0008
01-10-07;6;Wholesale and retail trade;;;;;;;;;;;;;
01-10-07;7;Transport, communications and information services;0.0416;0.0011;0.0003;0.0021;0.0002;0.0034;0.0027;0.94;0.0022;0.0001;0.0032;0.0028;0.0004
01-10-07;8;Financial intermediation;0.0366;0.0022;0.0008;0.0039;0.0003;0.0049;0.0072;0.0036;0.9273;0.0009;0.0075;0.0045;0.0004
01-10-07;9;Real estate and housing services;0.0363;0.0029;0.0002;0.001;0.0;0.0039;0.0027;0.0012;0.0035;0.9388;0.0037;0.0055;0.0002
01-10-07;10;Business services;0.059;0.0027;0.0005;0.0034;0.0001;0.0072;0.0056;0.0032;0.0035;0.0003;0.9088;0.0051;0.0006
01-10-07;11;Personal services;0.049;0.003;0.0001;0.0022;0.0001;0.0044;0.0041;0.0027;0.003;0.0002;0.0059;0.9248;0.0006
01-10-07;12;Public administration;0.0679;0.0027;0.0008;0.002;0.0013;0.0048;0.0073;0.0017;0.0013;0.0003;0.0058;0.0047;0.8993
01-11-07;0;Not_Present;0.0;0.2252;0.0052;0.0799;0.0027;0.1585;0.1909;0.0615;0.0195;0.0054;0.1446;0.0973;0.0092
01-11-07;1;Agriculture, forestry and fishing;0.0652;0.9077;0.0002;0.0033;0.0001;0.0052;0.0062;0.0017;0.0017;0.0001;0.0043;0.0039;0.0004
01-11-07;2;Mining;0.0284;0.0007;0.9561;0.0003;0.0004;0.0053;0.0006;0.001;0.0021;0.0;0.003;0.0017;0.0003
01-11-07;3;Manufacturing;0.0409;0.0035;0.0004;0.9347;0.0001;0.0055;0.0036;0.0015;0.0029;0.0001;0.0036;0.0027;0.0004
01-11-07;4;Electricity, gas, water and waste management;0.0323;0.0019;0.0003;0.0008;0.9433;0.0074;0.0005;0.0022;0.003;0.0003;0.0052;0.0022;0.0005
01-11-07;5;Construction;0.0848;0.0051;0.0005;0.0038;0.0003;0.885;0.0029;0.0021;0.0019;0.0007;0.0073;0.005;0.0007
01-11-07;6;Wholesale and retail trade;;;;;;;;;;;;;
01-11-07;7;Transport, communications and information services;0.042;0.002;0.0005;0.0017;0.0001;0.0031;0.0026;0.9378;0.0025;0.0001;0.0044;0.0026;0.0005
01-11-07;8;Financial intermediation;0.0375;0.0035;0.0008;0.0061;0.0004;0.0055;0.0117;0.0043;0.9102;0.0005;0.0103;0.0086;0.0006
01-11-07;9;Real estate and housing services;0.0406;0.0034;0.0002;0.0004;0.0;0.0059;0.0055;0.0014;0.0026;0.9325;0.0038;0.0032;0.0004
01-11-07;10;Business services;0.0608;0.0039;0.0006;0.0038;0.0001;0.0071;0.006;0.0031;0.0043;0.0003;0.9035;0.006;0.0005
01-11-07;11;Personal services;0.0515;0.0038;0.0001;0.0023;0.0003;0.0048;0.0041;0.0017;0.0029;0.0005;0.0059;0.9214;0.0008
01-11-07;12;Public administration;0.0614;0.0032;0.0003;0.0026;0.0002;0.0084;0.0053;0.0019;0.0013;0.0003;0.0081;0.0079;0.8991
01-12-07;0;Not_Present;0.0;0.192;0.0056;0.0747;0.0023;0.1351;0.2167;0.0695;0.0189;0.0059;0.1663;0.1;0.013
01-12-07;1;Agriculture, forestry and fishing;0.078;0.8953;0.0001;0.0025;0.0001;0.0048;0.0058;0.0021;0.0013;0.0002;0.0049;0.0047;0.0003
01-12-07;2;Mining;0.0273;0.0008;0.9581;0.0013;0.0;0.0024;0.0007;0.0018;0.0011;0.0;0.0048;0.0013;0.0004
01-12-07;3;Manufacturing;0.047;0.0046;0.0003;0.9301;0.0;0.0043;0.0037;0.0014;0.0018;0.0001;0.0043;0.0021;0.0003
01-12-07;4;Electricity, gas, water and waste management;0.0383;0.0033;0.0005;0.0019;0.939;0.0063;0.0019;0.0019;0.0022;0.0;0.0033;0.0011;0.0003
01-12-07;5;Construction;0.0906;0.0047;0.0006;0.0033;0.0003;0.8824;0.0032;0.0018;0.0017;0.0003;0.0057;0.0047;0.0008
01-12-07;6;Wholesale and retail trade;;;;;;;;;;;;;
01-12-07;7;Transport, communications and information services;0.0399;0.002;0.0004;0.0015;0.0001;0.0022;0.0031;0.9421;0.0017;0.0001;0.004;0.0025;0.0004
01-12-07;8;Financial intermediation;0.0376;0.0039;0.0011;0.0065;0.0005;0.0059;0.0111;0.005;0.9077;0.0009;0.0105;0.0088;0.0004
01-12-07;9;Real estate and housing services;0.0377;0.0018;0.0002;0.0008;0.0002;0.0046;0.0024;0.0026;0.0028;0.9379;0.0038;0.0054;0.0
01-12-07;10;Business services;0.0589;0.0038;0.0006;0.0034;0.0002;0.0057;0.0081;0.0028;0.004;0.0002;0.9056;0.0061;0.0005
01-12-07;11;Personal services;0.0533;0.0039;0.0002;0.0021;0.0001;0.0042;0.0051;0.0018;0.0021;0.0002;0.0053;0.9211;0.0007
01-12-07;12;Public administration;0.0681;0.0033;0.0003;0.003;0.0006;0.0066;0.0049;0.0032;0.0011;0.0002;0.0046;0.0073;0.8968
01-01-08;0;Not_Present;0.0;0.1947;0.0068;0.0958;0.0046;0.1765;0.1695;0.0623;0.018;0.0064;0.147;0.1046;0.0138
01-01-08;1;Agriculture, forestry and fishing;0.1352;0.8309;0.0002;0.0053;0.0001;0.0058;0.0064;0.0024;0.0021;0.0004;0.0052;0.0053;0.0005
01-01-08;2;Mining;0.0383;0.0014;0.9425;0.001;0.0001;0.0043;0.0016;0.0015;0.0025;0.0;0.0045;0.0018;0.0005
01-01-08;3;Manufacturing;0.0723;0.0042;0.0003;0.9006;0.0002;0.0051;0.0049;0.0018;0.0025;0.0001;0.0045;0.0029;0.0005
01-01-08;4;Electricity, gas, water and waste management;0.0335;0.0014;0.0008;0.0019;0.9399;0.0055;0.0055;0.0022;0.0022;0.0;0.0044;0.0019;0.0006
01-01-08;5;Construction;0.107;0.0049;0.0008;0.0043;0.0007;0.8603;0.0036;0.0023;0.0023;0.0005;0.0074;0.0053;0.0005
01-01-08;6;Wholesale and retail trade;;;;;;;;;;;;;
01-01-08;7;Transport, communications and information services;0.0516;0.0021;0.0004;0.0019;0.0002;0.003;0.003;0.9277;0.0029;0.0001;0.0039;0.0026;0.0005
01-01-08;8;Financial intermediation;0.0435;0.0038;0.0005;0.0049;0.0004;0.0059;0.0079;0.0044;0.9102;0.0007;0.0103;0.0073;0.0002
01-01-08;9;Real estate and housing services;0.0459;0.0047;0.0;0.0014;0.0;0.0059;0.0037;0.0051;0.0045;0.9168;0.0047;0.0066;0.0008
01-01-08;10;Business services;0.089;0.0046;0.0007;0.004;0.0004;0.0073;0.0073;0.0035;0.0035;0.0003;0.8729;0.006;0.0006
01-01-08;11;Personal services;0.0893;0.0045;0.0002;0.0024;0.0001;0.0054;0.0046;0.0036;0.0026;0.0003;0.0077;0.8783;0.001
01-01-08;12;Public administration;0.1454;0.0052;0.0002;0.0026;0.0002;0.0081;0.008;0.0044;0.0024;0.0;0.0077;0.0083;0.8076
01-02-08;0;Not_Present;0.0;0.1861;0.0071;0.0905;0.0041;0.1769;0.1833;0.0669;0.0168;0.0066;0.1563;0.0961;0.0093
01-02-08;1;Agriculture, forestry and fishing;0.1316;0.8337;0.0001;0.0054;0.0001;0.0064;0.0072;0.0026;0.0017;0.0004;0.0061;0.0044;0.0002
01-02-08;2;Mining;0.0285;0.0013;0.9557;0.0009;0.0001;0.004;0.0013;0.0016;0.0019;0.0001;0.0025;0.0013;0.0005
01-02-08;3;Manufacturing;0.0587;0.0067;0.0004;0.9119;0.0002;0.0051;0.0051;0.0013;0.0029;0.0001;0.0046;0.0024;0.0006
01-02-08;4;Electricity, gas, water and waste management;0.0391;0.0016;0.0003;0.0018;0.9347;0.0063;0.0029;0.0037;0.0016;0.0003;0.0055;0.0018;0.0003
01-02-08;5;Construction;0.0992;0.004;0.0009;0.004;0.0004;0.8723;0.0032;0.0018;0.0023;0.0005;0.0067;0.004;0.0005
01-02-08;6;Wholesale and retail trade;;;;;;;;;;;;;
01-02-08;7;Transport, communications and information services;0.049;0.0028;0.0004;0.0017;0.0001;0.0028;0.0039;0.9287;0.0032;0.0002;0.004;0.0029;0.0003
01-02-08;8;Financial intermediation;0.0486;0.0044;0.0031;0.0052;0.0003;0.0057;0.0104;0.0049;0.8961;0.0008;0.013;0.007;0.0004
01-02-08;9;Real estate and housing services;0.0551;0.0021;0.0002;0.0015;0.0;0.0052;0.004;0.0012;0.0042;0.9146;0.0066;0.005;0.0002
01-02-08;10;Business services;0.0753;0.0037;0.0005;0.0032;0.0002;0.0069;0.0062;0.0031;0.0037;0.0003;0.8907;0.0056;0.0006
01-02-08;11;Personal services;0.0655;0.0039;0.0002;0.0022;0.0001;0.0049;0.0038;0.0021;0.0021;0.0004;0.006;0.9082;0.0007
01-02-08;12;Public administration;0.0953;0.0027;0.0003;0.003;0.0003;0.0076;0.0052;0.0025;0.001;0.0005;0.0056;0.0065;0.8694
01-03-08;0;Not_Present;0.0;0.1062;0.0066;0.1081;0.0031;0.1518;0.203;0.0582;0.0221;0.0065;0.1404;0.1793;0.0147
01-03-08;1;Agriculture, forestry and fishing;0.1377;0.8262;0.0002;0.0066;0.0002;0.006;0.0085;0.0017;0.0014;0.0002;0.005;0.0058;0.0005
01-03-08;2;Mining;0.0344;0.0008;0.949;0.0019;0.0001;0.0035;0.0009;0.0013;0.0022;0.0001;0.0036;0.0021;0.0001
01-03-08;3;Manufacturing;0.06;0.0031;0.0004;0.9142;0.0;0.005;0.0047;0.0016;0.0031;0.0002;0.0044;0.003;0.0003
01-03-08;4;Electricity, gas, water and waste management;0.0369;0.0016;0.001;0.0026;0.9391;0.0044;0.0029;0.0018;0.0024;0.0003;0.0034;0.0031;0.0005
01-03-08;5;Construction;0.0996;0.0033;0.0005;0.0045;0.0003;0.8719;0.0037;0.0023;0.0022;0.0005;0.0065;0.0041;0.0006
01-03-08;6;Wholesale and retail trade;;;;;;;;;;;;;
01-03-08;7;Transport, communications and information services;0.0509;0.0018;0.0004;0.0022;0.0001;0.0031;0.0033;0.9262;0.0025;0.0002;0.0046;0.0043;0.0004
01-03-08;8;Financial intermediation;0.0451;0.0047;0.0009;0.008;0.0004;0.008;0.0108;0.006;0.8977;0.0006;0.011;0.0066;0.0002
01-03-08;9;Real estate and housing services;0.0608;0.0031;0.0002;0.0015;0.0;0.004;0.0038;0.0017;0.0059;0.9072;0.0042;0.0071;0.0004
01-03-08;10;Business services;0.0785;0.0029;0.0006;0.0042;0.0002;0.0062;0.007;0.0032;0.0037;0.0003;0.8859;0.0066;0.0005
01-03-08;11;Personal services;0.0774;0.0032;0.0003;0.0029;0.0002;0.0048;0.0052;0.0024;0.0025;0.0004;0.0078;0.8919;0.001
01-03-08;12;Public administration;0.1089;0.0024;0.0006;0.0055;0.0008;0.0075;0.0073;0.0024;0.0015;0.0005;0.0071;0.0114;0.844
01-04-08;0;Not_Present;0.0;0.0948;0.0082;0.0953;0.0042;0.1904;0.1869;0.0648;0.0199;0.0091;0.1682;0.1447;0.0135
01-04-08;1;Agriculture, forestry and fishing;0.1628;0.8052;0.0001;0.0064;0.0002;0.0062;0.0069;0.0017;0.0018;0.0002;0.0042;0.004;0.0005
01-04-08;2;Mining;0.034;0.0005;0.9432;0.0014;0.0001;0.0076;0.0025;0.002;0.0024;0.0003;0.0039;0.0018;0.0004
01-04-08;3;Manufacturing;0.0606;0.0027;0.0002;0.9141;0.0001;0.0061;0.0046;0.0014;0.0023;0.0002;0.0043;0.0031;0.0002
01-04-08;4;Electricity, gas, water and waste management;0.0413;0.0005;0.0008;0.0018;0.939;0.0034;0.0013;0.001;0.0044;0.0;0.0034;0.0021;0.001
01-04-08;5;Construction;0.0937;0.0026;0.0008;0.004;0.0004;0.8787;0.0035;0.0017;0.002;0.0005;0.0074;0.004;0.0006
01-04-08;6;Wholesale and retail trade;;;;;;;;;;;;;
01-04-08;7;Transport, communications and information services;0.0572;0.0015;0.0003;0.002;0.0002;0.0035;0.0034;0.92;0.0026;0.0002;0.0056;0.0031;0.0004
01-04-08;8;Financial intermediation;0.059;0.0034;0.0006;0.007;0.0005;0.0068;0.0111;0.0054;0.883;0.001;0.013;0.0083;0.0008
01-04-08;9;Real estate and housing services;0.0539;0.0008;0.0002;0.0021;0.0002;0.0044;0.0029;0.0019;0.0046;0.9171;0.0061;0.0051;0.0008
01-04-08;10;Business services;0.0854;0.0025;0.0007;0.0041;0.0003;0.0068;0.0123;0.0035;0.0034;0.0004;0.8738;0.0061;0.0007
01-04-08;11;Personal services;0.0644;0.0027;0.0002;0.0023;0.0001;0.005;0.0046;0.0026;0.0028;0.0004;0.006;0.9081;0.0008
01-04-08;12;Public administration;0.0932;0.0032;0.0002;0.0046;0.0003;0.0116;0.0078;0.0022;0.0016;0.0005;0.0051;0.0054;0.8643
01-05-08;0;Not_Present;0.0;0.0972;0.009;0.0851;0.004;0.1908;0.1928;0.0695;0.0229;0.008;0.1722;0.1329;0.0156
01-05-08;1;Agriculture, forestry and fishing;0.2036;0.767;0.0003;0.0038;0.0001;0.0066;0.0056;0.0016;0.0022;0.0002;0.004;0.0046;0.0005
01-05-08;2;Mining;0.0328;0.0001;0.9518;0.0014;0.0002;0.0052;0.0016;0.0014;0.0015;0.0;0.0027;0.0012;0.0
01-05-08;3;Manufacturing;0.0707;0.0025;0.0003;0.9067;0.0001;0.005;0.0043;0.0012;0.0026;0.0002;0.0036;0.0026;0.0003
01-05-08;4;Electricity, gas, water and waste management;0.0439;0.0003;0.001;0.0028;0.9345;0.0041;0.0013;0.001;0.0026;0.0003;0.0043;0.0038;0.0003
01-05-08;5;Construction;0.1001;0.0023;0.0011;0.0037;0.0001;0.8751;0.0031;0.0016;0.0019;0.0005;0.0061;0.0039;0.0004
01-05-08;6;Wholesale and retail trade;;;;;;;;;;;;;
01-05-08;7;Transport, communications and information services;0.0499;0.001;0.0006;0.0016;0.0001;0.0029;0.0034;0.9313;0.0021;0.0002;0.0041;0.0026;0.0003
01-05-08;8;Financial intermediation;0.045;0.0032;0.0008;0.0054;0.0006;0.0063;0.01;0.0052;0.9034;0.0008;0.0103;0.0087;0.0004
01-05-08;9;Real estate and housing services;0.0666;0.0017;0.0009;0.0026;0.0;0.0069;0.0039;0.003;0.0061;0.8957;0.0067;0.0058;0.0002
01-05-08;10;Business services;0.0803;0.0018;0.0007;0.003;0.0002;0.0068;0.0062;0.0028;0.0034;0.0003;0.8886;0.0055;0.0004
01-05-08;11;Personal services;0.0678;0.0024;0.0002;0.0023;0.0001;0.0041;0.0039;0.0018;0.0033;0.0002;0.0061;0.9069;0.0007
01-05-08;12;Public administration;0.0709;0.0016;0.0005;0.0024;0.0003;0.0072;0.0071;0.0013;0.0017;0.0003;0.0083;0.0052;0.8932
01-06-08;0;Not_Present;0.0;0.1575;0.0068;0.0883;0.0046;0.1926;0.1791;0.0642;0.0209;0.0063;0.1431;0.1261;0.0105
01-06-08;1;Agriculture, forestry and fishing;0.1322;0.8392;0.0003;0.0046;0.0002;0.006;0.0062;0.0013;0.0021;0.0002;0.0032;0.0042;0.0004
01-06-08;2;Mining;0.0279;0.0002;0.9565;0.0012;0.0001;0.0039;0.0017;0.0033;0.0019;0.0001;0.0017;0.001;0.0005
